Ano SIAFI,Classificação RP,Classificação RP (Cod),Função DESP,Resultado Lei (Cod) DESP,Resultado Lei DESP,Resultado EOF (Cod) DESP,Resultado EOF DESP,RP (Cod),RP,Poder DESP,Setor DESP,Emenda (Tipo),Dotação Inicial (IPCA),Pago (IPCA)
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,AGRICULTURA E DESENVOLVIMENTO AGRÁRIO,NÃO INFORMADO,"0,00","237.849,07"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","3.215.587,92"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","42.471,90"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,INFRA-ESTRUTURA,NÃO INFORMADO,"0,00","16.490,62"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","1.678.217,30"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"0,00","17.451,22"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,PLANEJAMENTO E DESENVOLVIMENTO URBANO,NÃO INFORMADO,"0,00","4.968,03"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","0,00"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,SAÚDE,NÃO INFORMADO,"0,00","1.980.327,81"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,"TRABALHO, PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",NÃO INFORMADO,"0,00","741.820,56"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ENCARGOS ESPECIAIS,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER JUDICIÁRIO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","3.393.575,73"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,ESSENCIAL À JUSTIÇA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,MINISTÉRIO PÚBLICO DA UNIÃO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","0,00"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,JUDICIÁRIA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER JUDICIÁRIO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","20.950.889,33"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,LEGISLATIVA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER LEGISLATIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","62.092.941,84"
2010,PESSOAL E ENCARGOS SOCIAIS - CONTRIBUIÇÃO PATRONAL (GND 1),005,SAÚDE,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,0,DESP. FINANCEIRA,PODER EXECUTIVO,SAÚDE,NÃO INFORMADO,"0,00","59.905,52"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ADMINISTRAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,OUTRO PODER,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","1.785.475.166,30"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ADMINISTRAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","13.494.548.686,15"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ADMINISTRAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INFRA-ESTRUTURA,NÃO INFORMADO,"0,00","171.201.792,74"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ADMINISTRAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","818.176.568,90"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ADMINISTRAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PLANEJAMENTO E DESENVOLVIMENTO URBANO,NÃO INFORMADO,"0,00","2.685.954.794,87"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ADMINISTRAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","1.917.343.491,27"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ADMINISTRAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,NÃO INFORMADO,NÃO INFORMADO,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","0,00"
2010,PESSOAL E ENCARGOS SOCIAIS,101,AGRICULTURA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,AGRICULTURA E DESENVOLVIMENTO AGRÁRIO,NÃO INFORMADO,"0,00","5.887.223.927,91"
2010,PESSOAL E ENCARGOS SOCIAIS,101,AGRICULTURA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","0,00"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ASSISTÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"TRABALHO, PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",NÃO INFORMADO,"0,00","85.475.900,71"
2010,PESSOAL E ENCARGOS SOCIAIS,101,CIÊNCIA E TECNOLOGIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","2.225.821.843,35"
2010,PESSOAL E ENCARGOS SOCIAIS,101,COMÉRCIO E SERVIÇOS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","69.440.568,98"
2010,PESSOAL E ENCARGOS SOCIAIS,101,COMUNICAÇÕES,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INFRA-ESTRUTURA,NÃO INFORMADO,"0,00","521.062.409,47"
2010,PESSOAL E ENCARGOS SOCIAIS,101,CULTURA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","455.593.628,48"
2010,PESSOAL E ENCARGOS SOCIAIS,101,DEFESA NACIONAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"0,00","32.444.436.578,74"
2010,PESSOAL E ENCARGOS SOCIAIS,101,DESPORTO E LAZER,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","42.735.977,76"
2010,PESSOAL E ENCARGOS SOCIAIS,101,DIREITOS DA CIDADANIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"0,00","599.813.413,13"
2010,PESSOAL E ENCARGOS SOCIAIS,101,DIREITOS DA CIDADANIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","48.945.663,29"
2010,PESSOAL E ENCARGOS SOCIAIS,101,EDUCAÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","0,00"
2010,PESSOAL E ENCARGOS SOCIAIS,101,EDUCAÇÃO,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","29.431.419.997,93"
2010,PESSOAL E ENCARGOS SOCIAIS,101,EDUCAÇÃO,2,DESP. PRIM. DISCRICIONÁRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","83.311.632,39"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,MINISTÉRIO PÚBLICO DA UNIÃO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","0,00"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,OUTRO PODER,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","22.202.932.169,06"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,AGRICULTURA E DESENVOLVIMENTO AGRÁRIO,NÃO INFORMADO,"0,00","107.515.871,78"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","616.901.689,78"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","18.550.768,61"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INFRA-ESTRUTURA,NÃO INFORMADO,"0,00","29.841.612,02"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","103.256.025,09"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"0,00","6.931.948,02"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PLANEJAMENTO E DESENVOLVIMENTO URBANO,NÃO INFORMADO,"0,00","131.380.697,49"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","12.412.168,02"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,SAÚDE,NÃO INFORMADO,"0,00","207.970.410,41"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"TRABALHO, PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",NÃO INFORMADO,"0,00","618.376.211,69"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER JUDICIÁRIO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","99.812.422,37"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENCARGOS ESPECIAIS,2,DESP. PRIM. DISCRICIONÁRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INFRA-ESTRUTURA,NÃO INFORMADO,"0,00","0,00"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ENERGIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INFRA-ESTRUTURA,NÃO INFORMADO,"0,00","468.217.449,21"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ESSENCIAL À JUSTIÇA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,MINISTÉRIO PÚBLICO DA UNIÃO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","3.851.754.779,17"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ESSENCIAL À JUSTIÇA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"0,00","170.656.892,50"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ESSENCIAL À JUSTIÇA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","3.094.175.775,80"
2010,PESSOAL E ENCARGOS SOCIAIS,101,GESTÃO AMBIENTAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","1.437.006.776,48"
2010,PESSOAL E ENCARGOS SOCIAIS,101,INDÚSTRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","638.822.826,03"
2010,PESSOAL E ENCARGOS SOCIAIS,101,INDÚSTRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INFRA-ESTRUTURA,NÃO INFORMADO,"0,00","566.744.434,81"
2010,PESSOAL E ENCARGOS SOCIAIS,101,JUDICIÁRIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,1,DESP. PRIM. OBRIGÁTORIA,PODER JUDICIÁRIO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","0,00"
2010,PESSOAL E ENCARGOS SOCIAIS,101,JUDICIÁRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,MINISTÉRIO PÚBLICO DA UNIÃO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","0,00"
2010,PESSOAL E ENCARGOS SOCIAIS,101,JUDICIÁRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER JUDICIÁRIO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","28.553.890.516,32"
2010,PESSOAL E ENCARGOS SOCIAIS,101,LEGISLATIVA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER LEGISLATIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","7.447.569.481,81"
2010,PESSOAL E ENCARGOS SOCIAIS,101,ORGANIZAÇÃO AGRÁRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,AGRICULTURA E DESENVOLVIMENTO AGRÁRIO,NÃO INFORMADO,"0,00","797.347.974,46"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,MINISTÉRIO PÚBLICO DA UNIÃO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","958.729.497,28"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,OUTRO PODER,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","3.501.604.885,07"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,AGRICULTURA E DESENVOLVIMENTO AGRÁRIO,NÃO INFORMADO,"0,00","3.117.454.942,82"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"EDUCAÇÃO, CULTURA, CIÊNCIA E TECNOLOGIA E ESPORTE",NÃO INFORMADO,"0,00","15.270.493.506,58"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"FAZENDA, DESENVOLVIMENTO E TURISMO",NÃO INFORMADO,"0,00","12.370.707.070,92"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INFRA-ESTRUTURA,NÃO INFORMADO,"0,00","6.823.303.118,88"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,INTEGRAÇÃO NACIONAL E MEIO AMBIENTE,NÃO INFORMADO,"0,00","1.453.134.736,18"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"0,00","59.286.975.151,28"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PLANEJAMENTO E DESENVOLVIMENTO URBANO,NÃO INFORMADO,"0,00","2.644.687.376,06"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","1.576.726.380,10"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,SAÚDE,NÃO INFORMADO,"0,00","10.742.644.305,08"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,"TRABALHO, PREVIDÊNCIA E ASSISTÊNCIA SOCIAL",NÃO INFORMADO,"0,00","20.787.006.753,84"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER JUDICIÁRIO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","8.875.841.439,92"
2010,PESSOAL E ENCARGOS SOCIAIS,101,PREVIDÊNCIA SOCIAL,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER LEGISLATIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","4.339.771.823,46"
2010,PESSOAL E ENCARGOS SOCIAIS,101,RELAÇÕES EXTERIORES,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,PODERES DO ESTADO E REPRESENTAÇÃO,NÃO INFORMADO,"0,00","1.333.147.617,31"
2010,PESSOAL E ENCARGOS SOCIAIS,101,SAÚDE,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,SAÚDE,NÃO INFORMADO,"0,00","12.462.726.218,39"
2010,PESSOAL E ENCARGOS SOCIAIS,101,SEGURANÇA PÚBLICA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGATÓRIA,1,DESP. PRIM. OBRIGÁTORIA,PODER EXECUTIVO,JUSTIÇA E DEFESA,NÃO INFORMADO,"0,00","6.149.525.683,79"
